"Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","sec","km","V","°C","V","km/h","#","g","g","deg","deg","deg/s","m","m","","","1","2","3","4","5","6","7","8","9","10","11","12"
3.500,0.018,3.885000,-273.149994,0.000000,48.312000,9.000000,-0.016041,0.622664,-0.371472,93.142952,-0.713541,168.000000,1.590000
3.600,0.019,3.885000,-273.149994,0.000000,50.768002,9.000000,-0.021847,0.621951,-0.365571,93.077629,-0.911326,168.000000,1.588400
3.700,0.021,3.885000,-273.149994,0.000000,53.118000,9.000000,-0.026736,0.616992,-0.359669,93.042221,-1.025001,168.000000,1.580000
3.800,0.022,3.885000,-273.149994,0.000000,55.362000,9.000000,-0.030158,0.610428,-0.352507,93.006821,-1.119424,168.000000,1.580000
3.900,0.024,3.885000,-273.149994,0.000000,57.571999,9.000000,-0.033969,0.602474,-0.340590,92.974045,-1.208806,168.000000,1.580000
4.000,0.026,3.885000,-273.149994,0.000000,59.838001,9.000000,-0.037251,0.590843,-0.328787,92.947113,-1.286270,168.000000,1.577100
4.100,0.028,3.885000,-273.149994,0.000000,61.880001,9.000000,-0.040534,0.579275,-0.316984,92.911705,-1.366025,168.000000,1.566800
4.200,0.029,3.885000,-273.149994,0.000000,63.215000,9.000000,-0.043593,0.566580,-0.303175,92.880310,-1.413237,168.000000,1.560000
4.300,0.031,3.885000,-273.149994,0.000000,64.180000,9.000000,-0.046218,0.553451,-0.287648,92.852348,-1.460449,168.000000,1.560000
4.400,0.033,3.885000,-273.149994,0.000000,65.178001,9.000000,-0.048602,0.539927,-0.273324,92.816589,-1.498493,168.000000,1.560000
4.500,0.035,3.885000,-273.149994,0.000000,66.150002,9.450000,-0.050571,0.526142,-0.258198,92.786339,-1.522099,168.000000,1.560000
4.600,0.037,3.885000,-273.149994,0.000000,67.900002,10.000000,-0.053458,0.500120,-0.238145,92.729729,-1.600709,168.000000,1.560000
4.700,0.039,3.885000,-273.149994,0.000000,70.730003,10.000000,-0.050246,0.466903,-0.211560,92.617775,-1.496889,168.000000,1.560000
4.800,0.041,3.885000,-273.149994,0.000000,73.905006,10.000000,-0.035084,0.456164,-0.203481,92.492989,-1.000708,168.000000,1.560000
4.900,0.043,3.885000,-273.149994,0.000000,76.228004,10.000000,-0.021223,0.460555,-0.212705,92.408188,-0.559759,168.000000,1.560000
5.000,0.046,3.885000,-273.149994,0.000000,77.875999,10.000000,-0.012931,0.466195,-0.224508,92.349174,-0.308804,168.000000,1.566100
5.100,0.048,3.885000,-273.149994,0.000000,79.588005,10.000000,-0.007342,0.470880,-0.239978,92.290161,-0.155022,168.000000,1.570000
5.200,0.050,3.885000,-273.149994,0.000000,81.272003,10.000000,-0.004882,0.473537,-0.257683,92.238823,-0.098414,168.000000,1.570000
5.300,0.053,3.885000,-273.149994,0.000000,83.007004,10.000000,-0.004461,0.472811,-0.279627,92.191147,-0.107123,168.000000,1.570000
5.400,0.055,3.885000,-273.149994,0.000000,84.758003,10.000000,-0.005404,0.468012,-0.298993,92.143944,-0.130728,168.000000,1.570000
5.500,0.057,3.885000,-273.149994,0.000000,86.432007,10.000000,-0.006717,0.459159,-0.312286,92.105553,-0.154334,168.000000,1.570000
5.600,0.060,3.885000,-273.149994,0.000000,88.080002,10.000000,-0.007010,0.445234,-0.324088,92.070145,-0.177940,168.000000,1.562000
5.700,0.062,3.885000,-273.149994,0.000000,89.727997,10.000000,-0.007010,0.426962,-0.331136,92.034737,-0.182524,168.000000,1.560000
5.800,0.065,3.885000,-273.149994,0.000000,91.391998,10.000000,-0.006456,0.404413,-0.337095,92.008957,-0.142646,168.000000,1.551300
5.900,0.068,3.885000,-273.149994,0.000000,92.770004,10.000000,-0.005226,0.379717,-0.332683,91.985344,-0.116061,168.000000,1.550000
6.000,0.070,3.885000,-273.149994,0.000000,94.109001,10.000000,-0.004506,0.355365,-0.326781,91.972397,-0.092455,168.000000,1.550000
6.100,0.073,3.885000,-273.149994,0.000000,95.352005,10.000000,-0.005685,0.333524,-0.320880,91.949593,-0.112852,168.000000,1.550000
